"ASVs","domain","phyla","class","order","family","genus","specie"
"6683acde8a3cf639eaa651ac23ab3ca1","Eukaryota","Retaria","Acantharia","Acantharea_Group_II","Acantharea_Group_II","Acantharea_Group_II","uncultured_eukaryote"
"51ac4bd4aa32737f435ebcc440302f1b","Eukaryota","","","","","",""
"d820d3561cc04d9eb2f83d1d220baa66","Eukaryota","Protalveolata","Syndiniales","Syndiniales","Syndiniales_Group_II","Syndiniales_Group_II","uncultured_Amoebophrya"
"587f8f6ff5d90cd52afe96af2a47da29","Eukaryota","Diatomea","Mediophyceae","Mediophyceae","Mediophyceae","Arcocellulus",""
"cf02fecddf0f3634cebf257a04258ee5","Eukaryota","Protalveolata","Syndiniales","Syndiniales","Syndiniales_Group_II","Syndiniales_Group_II",""
"f40a6cc1e34d859904bb29e7b9460377","Eukaryota","Tunicata","Appendicularia","Copelata","Oikopleuridae","Oikopleuridae","marine_metagenome"
"7d27a12ca49819b9b47cdfe4f9a560f7","Eukaryota","Ciliophora","Intramacronucleata","Spirotrichea","Choreotrichia","uncultured","uncultured_eukaryote"
"d75c96479cc91c6e63bb91d03e707bcd","Eukaryota","Protalveolata","Syndiniales","Syndiniales","","",""
"393c97b9f31762a21e95351ef5de5ff2","Eukaryota","Cryptophyceae","Cryptophyceae","Cryptomonadales","Cryptomonadales","Teleaulax","metagenome"
"e8aa6aa2247bcaf2b7d11a2c6558ac12","Eukaryota","Ciliophora","Intramacronucleata","Spirotrichea","Oligotrichia","",""
"a14d21a7020ad64170e52645a3451a5a","Eukaryota","Dinoflagellata","Dinophyceae","","","",""
"b2651aee247a42c8bb2be71a78688f7a","Eukaryota","Protalveolata","Syndiniales","Syndiniales","Syndiniales_Group_II","Syndiniales_Group_II",""
"1986d6a0f2f6095984bd7acf658c526f","Eukaryota","Prymnesiophyceae","","","","",""
"3a9ebbd34ebabbd75f538cb6fea24fb1","Eukaryota","Protalveolata","Syndiniales","Syndiniales","Syndiniales_Group_I","Syndiniales_Group_I",""
"f84b96e8bdcee7f5abf1ca6937a5b1d4","Eukaryota","Retaria","Polycystinea","Spumellaria","Spumellaria","",""
"45786e3232bb8c3fb857383b659f7a87","Eukaryota","Protalveolata","Syndiniales","Syndiniales","Syndiniales","Duboscquella","uncultured_eukaryote"
"5da98189a18866d5057d317b92dfebf4","Eukaryota","Retaria","Acantharia","Acantharea_Group_I","Acantharea_Group_I","Acantharea_Group_I","uncultured_marine"
"44eadf2f062e1e3e37af969df75468a3","Eukaryota","Prymnesiophyceae","Prymnesiophyceae","Prymnesiales","Prymnesiales","",""
"c107c4b2afb8f24be9ceb10c9e0b0ccc","Eukaryota","Protalveolata","Syndiniales","Syndiniales","Syndiniales_Group_III","Syndiniales_Group_III",""
"a0f54790f20818e59110fa36af0cbcfd","Eukaryota","Protalveolata","Syndiniales","Syndiniales","Syndiniales","Amoebophrya","phytoplankton_environmental"
"93d781819ada9ac64ec5e46332dbb541","Eukaryota","Ochrophyta","MOCH-2","MOCH-2","MOCH-2","MOCH-2","uncultured_eukaryote"
"3a3b144ae2317f50b09b57d8e12bd413","Eukaryota","Diatomea","Bacillariophyceae","Bacillariophyceae","Bacillariophyceae","",""
"acd2829b371fa47e4074e30213a51435","Eukaryota","Chlorophyta","Ulvophyceae","Ulvophyceae","Ulvophyceae","Ulvophyceae","marine_metagenome"
"dbc37f8b13b3db0452c6f503fffb38c1","Eukaryota","uncultured","uncultured","uncultured","uncultured","uncultured","uncultured_Goniomonas"
"a2fa28a370fd97ff53045acea748c68c","Eukaryota","Protalveolata","Syndiniales","Syndiniales","","",""
"661fe906843d4b8ce540748efb620424","Eukaryota","Protalveolata","Syndiniales","Syndiniales","Syndiniales_Group_I","Syndiniales_Group_I","uncultured_eukaryote"
"f42c9c786f5e5ad3521da8347cb571b8","Eukaryota","Protalveolata","Syndiniales","Syndiniales","Syndiniales","Amoebophrya","uncultured_eukaryote"
"4d09997acc4269a1756f035079606de3","Eukaryota","Holozoa","Choanoflagellida","Codosigidae","Codosigidae","Lagenoeca",""
"6d64f894fd18fed084dbc768ffc09a5f","Eukaryota","Protalveolata","Syndiniales","Syndiniales","Syndiniales_Group_II","Syndiniales_Group_II",""
"f80e757c282d04916d804bfa282c152a","Eukaryota","Prymnesiophyceae","Prymnesiophyceae","Prymnesiales","Prymnesiales","",""
"f0e5196b82a1f929de56de7848a51b07","Eukaryota","Incertae_Sedis","Incertae_Sedis","Incertae_Sedis","Incertae_Sedis","Telonema",""
"aea7e6d79b7fe7728df90d49b24561fc","Eukaryota","Retaria","RAD_A","RAD_A","RAD_A","RAD_A","uncultured_stramenopile"
"8424bd16aee680a2d97136ad25eeb3a4","Eukaryota","Ciliophora","Intramacronucleata","Spirotrichea","Spirotrichea","Spirotrichea","uncultured_alveolate"
"48c432bf0e074296ff09582ec3fd25f9","Eukaryota","Pavlovophyceae","Pavlovophyceae","Pavlovophyceae","Pavlovophyceae","AA5F1",""
"f8bbad25870ed3f3bed52cefe4b1a339","Eukaryota","Protalveolata","Syndiniales","Syndiniales","Syndiniales_Group_II","Syndiniales_Group_II",""
"4d64a922b293ba3f117d33a6a309585d","Eukaryota","Cercozoa","Thecofilosea","Cryomonadida","Protaspidae","Protaspis",""
"2b8b9dba2904bbc7dbfff54b92aa19c8","Eukaryota","Protalveolata","Syndiniales","Syndiniales","Syndiniales","Amoebophrya",""
"89dd151455b649aea4502ea8a0c0d639","Eukaryota","Cnidaria","Hydrozoa","Siphonophorae","Siphonophorae","Siphonophorae","uncultured_eukaryote"
"9a5e80f5d796b90bfae83ca4d22afd5b","Eukaryota","Dinoflagellata","Dinophyceae","","","",""
"cabb933ff689f58e67422a3afe427f89","Eukaryota","Protalveolata","Syndiniales","Syndiniales","Syndiniales_Group_I","Syndiniales_Group_I","uncultured_eukaryote"
"8249726467ea3522abe982d769634fb7","Eukaryota","Diatomea","Coscinodiscophytina","Coscinodiscophytina","Rhizosolenids","Pseudosolenia","Pseudosolenia_calcar-avis"
"deacbe346e2d3d3fc512a91ffd7b2535","Eukaryota","Dinoflagellata","Dinophyceae","Gonyaulacales","Gonyaulacales","Neoceratium",""
"87b31f4058689b8c6fef0cf34199ee01","Eukaryota","Protalveolata","Syndiniales","Syndiniales","Syndiniales","Amoebophrya","uncultured_eukaryote"
"8bfe421c55165f082a39a50e3e5f6558","Eukaryota","Protalveolata","Syndiniales","Syndiniales","Syndiniales_Group_II","Syndiniales_Group_II",""
"0fc50ae9b46e47ef04344b475a407a58","Eukaryota","Holozoa","Choanoflagellida","uncultured","uncultured","uncultured","uncultured_eukaryote"
"5931d46ed7e61f4738f7abffb69d9655","Eukaryota","Ochrophyta","ANT37-16","ANT37-16","ANT37-16","ANT37-16","eukaryote_marine"
"456b660b3557ae48c7245a6709d5fe50","Eukaryota","Protalveolata","Syndiniales","Syndiniales","Syndiniales","Amoebophrya","uncultured_eukaryote"
"d187d7012b033850adaca60711e3dfa1","Eukaryota","Protalveolata","Syndiniales","Syndiniales","","",""
"bc8addfadd02ed0316fd7c9ef98da4bf","Eukaryota","Centrohelida","Centrohelida","Centrohelida","Centrohelida","Centrohelida","uncultured_eukaryote"
"a55da4cba8b2d0dd2694c2b7fda65e89","Eukaryota","Holozoa","Choanoflagellida","uncultured","uncultured","uncultured","uncultured_eukaryote"
"c517d2b1a3ac52beffae8ca5b8905686","Eukaryota","Protalveolata","Syndiniales","Syndiniales","Syndiniales_Group_I","Syndiniales_Group_I","uncultured_eukaryote"
"d1e88bf040d5e1b072e4b339878cefb3","Eukaryota","Cercozoa","Thecofilosea","Ebriacea","Ebriacea","Ebria",""
"b523545f2e02b30035a24d6345edea04","Eukaryota","Retaria","Polycystinea","Spumellaria","Spumellaria","Rhizosphaera","uncultured_eukaryote"
"505827293d83089f23c16b566e9c7d38","Eukaryota","Retaria","Polycystinea","Spumellaria","Spumellaria","",""
"385c51f0bc5ff18e6446a97ff8e04271","Eukaryota","Protalveolata","Syndiniales","Syndiniales","Syndiniales_Group_I","Syndiniales_Group_I","uncultured_Syndiniales"
"7e514f38e35e218410eaba8f90e0a696","Eukaryota","Holozoa","Choanoflagellida","Clade_L","Clade_L","Clade_L","uncultured_freshwater"
"8476872bbfd4905086c81951e2272158","Eukaryota","Protalveolata","Syndiniales","Syndiniales","Syndiniales","Amoebophrya",""
"27b371c9d51e1ef78627bb03f0848205","Eukaryota","Protalveolata","Syndiniales","Syndiniales","Syndiniales_Group_I","Syndiniales_Group_I","uncultured_eukaryote"
"185f9bdcc8fe0fbe324acddc7286457f","Eukaryota","Dinoflagellata","Dinophyceae","Gymnodiniphycidae","Gymnodinium_clade","",""
"ab3c9722c537dd36825035549ebf376f","Eukaryota","Dinoflagellata","","","","",""
"426120ad1c4192cec2f6fefb5a1d7f35","Eukaryota","Protalveolata","Syndiniales","Syndiniales","","",""
"15ea71b0ed2e602ef9f4476ac716f62b","Eukaryota","Protalveolata","Syndiniales","Syndiniales","Syndiniales_Group_I","Syndiniales_Group_I","Karlodinium_veneficum"
"e5666479ded63d430c12691f596880e7","Eukaryota","Apusomonadidae","Apusomonadidae","Apusomonadidae","Apusomonadidae","Amastigomonas","uncultured_Apusomonadidae"
"7047fac57b082214592f5516cadfd701","Eukaryota","Protalveolata","Syndiniales","Syndiniales","Syndiniales_Group_II","Syndiniales_Group_II","uncultured_marine"
"2a85ac7b79c8af33376ad42f1d5e97cb","Eukaryota","Ciliophora","Intramacronucleata","Conthreep","Nassophorea","uncultured","uncultured_ciliate"
"f924ada05fd368002ff2a4b4d1b6fc70","Eukaryota","Protalveolata","Syndiniales","Syndiniales","Syndiniales_Group_II","Syndiniales_Group_II",""
"a75a7fa939363f653012eec3ec6a2842","Eukaryota","Protalveolata","Syndiniales","Syndiniales","Syndiniales_Group_I","Syndiniales_Group_I","uncultured_eukaryote"
"88f039ecbb2591f7f621cf2fd00c773a","Eukaryota","Protalveolata","Syndiniales","Syndiniales","Syndiniales","Amoebophrya",""
"3e9b590fbffdb36bd024b2ba13d90305","Eukaryota","Cercozoa","Thecofilosea","Cryomonadida","Protaspidae","Protaspis",""
"7a31a364c8d6a0bcc6d0bcf1053c3c81","Eukaryota","Vertebrata","Mammalia","Mammalia","Mammalia","Mammalia",""
"ee4111fa53d03b193e15284a747ecef2","Eukaryota","Dinoflagellata","Dinophyceae","Gymnodiniphycidae","Incertae_Sedis","Akashiwo","uncultured_dinoflagellate"
"4889e312521ffe910f3e6a891573fdaf","Eukaryota","Ciliophora","Intramacronucleata","Conthreep","","",""
"27f3b37a0fe31a82fd543e76990df90c","Eukaryota","Annelida","Polychaeta","Phyllodocida","Phyllodocida","Phyllodocida","Pelagobia_cf."
"046b9a93998890b3764fde69367a3365","Eukaryota","Protalveolata","Syndiniales","Syndiniales","Syndiniales_Group_II","Syndiniales_Group_II",""
"263ee664cef7b809fe9363269b6ca2b5","Eukaryota","Protalveolata","Syndiniales","Syndiniales","Syndiniales_Group_II","Syndiniales_Group_II","uncultured_marine"
"b2d73d957b34111368065aef36ed0b79","Eukaryota","Ciliophora","Intramacronucleata","Spirotrichea","","",""
"0201c4e165eafc990b497a55c6fd156c","Eukaryota","Protalveolata","Syndiniales","Syndiniales","Syndiniales_Group_II","Syndiniales_Group_II",""
"79d53e511d94e1aeef13d82a5711ddd4","Eukaryota","Protalveolata","Syndiniales","Syndiniales","","",""
"83c2713bdc808adf985d978aa86e2f0d","Eukaryota","Protalveolata","Syndiniales","Syndiniales","Syndiniales_Group_I","Syndiniales_Group_I","uncultured_Syndiniales"
"3ad1b1852ffba127b84ff0eef1ae1437","Eukaryota","Arthropoda","Maxillopoda","Calanoida","Calanoida","Calanoida",""
"426725105d44e088d716807ab9bf50e3","Eukaryota","Ochrophyta","Chrysophyceae","uncultured","uncultured","uncultured","uncultured_marine"
"18197267efe1383e8c7e7188bf2bfda3","Eukaryota","Protalveolata","Syndiniales","Syndiniales","Syndiniales_Group_I","Syndiniales_Group_I",""
"5a8a8b93bc9df1cafb33fc0a3c2cf8d6","Eukaryota","Pavlovophyceae","Pavlovophyceae","Pavlovophyceae","Pavlovophyceae","AA5F1",""
"49cf490412f47ee81e372fc4993622ea","Eukaryota","","","","","",""
"a467a0f107fd202cfcc2a8f4ff9b59d2","Eukaryota","Ciliophora","Intramacronucleata","Conthreep","Nassophorea","uncultured","uncultured_eukaryote"
"3c33f17473ad861b492d14b56f00f65e","Eukaryota","Dinoflagellata","Dinophyceae","","","",""
"64c6b1eb8faa9df00e2f837e1203d467","Eukaryota","Protalveolata","Syndiniales","Syndiniales","Syndiniales_Group_I","Syndiniales_Group_I",""
"38cc86d4798de687f137d4cd910bd504","Eukaryota","MAST-8","MAST-8","MAST-8","MAST-8","MAST-8","uncultured_eukaryote"
"fb637696b4e5531b99e3b290f0ca028e","Eukaryota","Diatomea","Mediophyceae","Mediophyceae","Mediophyceae","",""
"9398b6fb5566f7b7291addf120bf15b5","Eukaryota","Diatomea","Coscinodiscophytina","Coscinodiscophytina","Rhizosolenids","Guinardia","Guinardia_striata"
"58d76a93c773697a6e4e791239d37441","Eukaryota","Dinoflagellata","Dinophyceae","","","",""
"53a145144c97e7c2a891008924e207f6","Eukaryota","Prymnesiophyceae","Prymnesiophyceae","Prymnesiales","Prymnesiales","OLI51059","uncultured_eukaryote"
"f657908d0cd5eef03d858d87563e8990","Eukaryota","Protalveolata","Syndiniales","Syndiniales","Syndiniales","Amoebophrya",""
"ec7749368fa4eb4669847e78b2e6ad01","Eukaryota","Picozoa","Picozoa","Picozoa","Picozoa","Picozoa","uncultured_eukaryote"
"959c9f666411af3ded149d9e4fb53c88","Eukaryota","Retaria","Polycystinea","Spumellaria","Spumellaria","Spumellaria",""
"75a297384e16632f7280f033d2267e9f","Eukaryota","Protalveolata","Syndiniales","Syndiniales","Syndiniales_Group_I","Syndiniales_Group_I",""
"de5f46f7a48fc9e9c186b4404596aac2","Eukaryota","Dinoflagellata","Dinophyceae","","","",""
"78965169696efcd809cd6ed79e4d37f4","Eukaryota","Ciliophora","Intramacronucleata","Spirotrichea","Oligotrichia","Strombidium","uncultured_ciliate"
"248e51dc0d3b2b1dd34bcb157a1c40c5","Eukaryota","Dinoflagellata","Dinophyceae","","","",""
"af3fe697ba256761d0d2285a374ce85d","Eukaryota","Protalveolata","Syndiniales","Syndiniales","Syndiniales","Amoebophrya",""
"9357982ccfc5072069aea93290e5eaea","Eukaryota","Dinoflagellata","Dinophyceae","","","",""
"4e3c98d7c585744901bcd31c20466d95","Eukaryota","Cercozoa","uncultured","uncultured","uncultured","uncultured",""
"67dc8b8e7dd0f281f551286befaef70a","Eukaryota","Cercozoa","Thecofilosea","Cryomonadida","Protaspidae","Protaspis","uncultured_Rhizaria"
"f8b6f5ea082bb404ac19cb4f0145cefe","Eukaryota","Protalveolata","Syndiniales","Syndiniales","Syndiniales","Amoebophrya",""
"4c74286f052414327e0b0d0a3b0c10f5","Eukaryota","Chlorophyta","Prasinophytae","Prasinophytae","Prasinophytae","Prasinophytae","Pterosperma_cristatum"
"466cfd9d1985588303dcf6e3b5e89497","Eukaryota","Protalveolata","Syndiniales","Syndiniales","Syndiniales_Group_I","Syndiniales_Group_I",""
"991e903f3e29da04a749731c47102746","Eukaryota","Protalveolata","Syndiniales","Syndiniales","Syndiniales_Group_I","Syndiniales_Group_I","uncultured_eukaryote"
"3a8d6ecefd4c2bf2d7abebe09b9b0be2","Eukaryota","Protalveolata","Syndiniales","Syndiniales","Syndiniales","Amoebophrya",""
"d7f2f3566e615f47b6df231b9217e239","Eukaryota","Protalveolata","Syndiniales","Syndiniales","Syndiniales_Group_II","Syndiniales_Group_II",""
"e83a84225726bf785fdfc07bf7dc7efd","Eukaryota","Ciliophora","Intramacronucleata","Spirotrichea","Oligotrichia","Pseudotontonia",""
"955c7f9fbab2532027501d0acaab677d","Eukaryota","Prymnesiophyceae","","","","",""
"df5c1693dec9e6bfd41733878505dc36","Eukaryota","Incertae_Sedis","Incertae_Sedis","Incertae_Sedis","Incertae_Sedis","Telonema","uncultured_eukaryote"
"fe40fd13f7d2ce8d5135bd73a21a10dc","Eukaryota","Protalveolata","Syndiniales","Syndiniales","Syndiniales","Amoebophrya",""
"5b844190e1ba02fde32d994db32eee3c","Eukaryota","Protalveolata","Syndiniales","Syndiniales","Syndiniales_Group_III","Syndiniales_Group_III","uncultured_eukaryote"
"b627a118567d6a7ad1680cbb20cb56b4","Eukaryota","Protalveolata","Syndiniales","Syndiniales","Syndiniales_Group_II","Syndiniales_Group_II","uncultured_Syndiniales"
"d1ae7a7d515297dbb2b61975f131e661","Eukaryota","","","","","",""
"d4f27329c283728e2f63f5020ba203ae","Eukaryota","Protalveolata","Syndiniales","Syndiniales","Syndiniales","Amoebophrya","uncultured_eukaryote"
"a169f3b13bd8c4a2df43d67e69b313b6","Eukaryota","Protalveolata","Syndiniales","Syndiniales","Syndiniales","Amoebophrya","uncultured_eukaryote"
"f6513aa35b8cf3b633916842ec20f312","Eukaryota","Chlorophyta","Prasinophytae","Prasinophytae","Prasinophytae","Prasinophytae","Pterosperma_cristatum"
"43f242951a44b312587d54c6830ae7fd","Eukaryota","Dinoflagellata","Dinophyceae","","","",""
"7c727dcc0401eea90237932d353310f2","Eukaryota","","","","","",""
"65b20cdffd01082e2b93165616b7d601","Eukaryota","Protalveolata","Syndiniales","Syndiniales","Syndiniales","Amoebophrya",""
"d9be1a14bc843955795079ed98947119","Eukaryota","Protalveolata","Syndiniales","Syndiniales","Syndiniales","Amoebophrya",""
"525e63b094ef8d4f945137d8d017ed01","Eukaryota","Protalveolata","Syndiniales","Syndiniales","Syndiniales","Amoebophrya",""
"f3a8f00b6d70dc877d3da6fcdfe80fcc","Eukaryota","Protalveolata","Syndiniales","Syndiniales","Syndiniales","Amoebophrya",""
"ccdef2551936f0038e36fa64b9428b4a","Eukaryota","Retaria","Acantharia","Acantharea_Group_I","Acantharea_Group_I","Acantharea_Group_I","uncultured_marine"
"da93ce94587843e472d37409d2cd2750","Eukaryota","Protalveolata","Syndiniales","Syndiniales","Syndiniales_Group_I","Syndiniales_Group_I","uncultured_eukaryote"
"837878244132cda52f5d925599f28eb6","Eukaryota","Protalveolata","Syndiniales","Syndiniales","Syndiniales_Group_I","Syndiniales_Group_I","uncultured_ciliate"
"ce0c66f615919462ba0501de01f06a02","Eukaryota","","","","","",""
"b61a7aebfb09f459df4b7d0fd354c536","Eukaryota","Cryptophyceae","Cryptophyceae","Cryptomonadales","Cryptomonadales","Teleaulax","Teleaulax_amphioxeia"
"7ad5c9b79d8bf795857f85dd0c834243","Eukaryota","Ochrophyta","Eustigmatophyceae","Eustigmatales","Eustigmatales","uncultured","uncultured_eukaryote"
"1a0ce6755791650a199e99520f8bb534","Eukaryota","Protalveolata","Syndiniales","Syndiniales","Syndiniales_Group_I","Syndiniales_Group_I","uncultured_eukaryote"
"da2d1f20b96af3bfd07007f99e89513f","Eukaryota","Dinoflagellata","Dinophyceae","","","",""
"2fb834207bfdd55c022861824b2da339","Eukaryota","Protalveolata","Syndiniales","Syndiniales","Syndiniales_Group_II","Syndiniales_Group_II","uncultured_Amoebophrya"
"fb1921f5e22fec591cd46364a2f3bee1","Eukaryota","Retaria","Polycystinea","Spumellaria","Spumellaria","",""
"7c4840d02c3559814da82da093eb4aa1","Eukaryota","","","","","",""
"70a4fe01a454167202eb882832b6ce1c","Eukaryota","Protalveolata","Syndiniales","Syndiniales","Syndiniales_Group_I","Syndiniales_Group_I","uncultured_eukaryote"
"2173133a1365f766420e4cdc6d504358","Eukaryota","Ciliophora","Intramacronucleata","Spirotrichea","Oligotrichia","Oligotrichia",""
"c0bba77d74036ca6d33d88f20abdcb5b","Eukaryota","Protalveolata","Syndiniales","Syndiniales","Syndiniales_Group_II","Syndiniales_Group_II",""
"36016479f1750cbd62c84be56f861d22","Eukaryota","Holozoa","Choanoflagellida","Acanthoecida","Stephanoecidae","Diaphanoeca","uncultured_eukaryote"
"57edf4bfe88a108b875480af2015e247","Eukaryota","Protalveolata","Syndiniales","Syndiniales","Syndiniales","Amoebophrya","uncultured_eukaryote"
"e660fd186fa3747c3d974f4200b2a846","Eukaryota","Protalveolata","Syndiniales","Syndiniales","Syndiniales_Group_I","Syndiniales_Group_I",""
"0eb8e4f623e6a1e4d2c977d63c874760","Eukaryota","Cercozoa","Phaeogromia","Phaeogromia","Phaeogromia","Protocystis","Protocystis_thomsoni"
"b62227fd172a27056ffb923ab8f9e4b5","Eukaryota","Dinoflagellata","Dinophyceae","Gonyaulacales","Gonyaulacales","Heterodinium","uncultured_eukaryote"
"4541fc9c8c3df97e49bc0341c19fa7f8","Eukaryota","MAST-9","MAST-9A","MAST-9A","MAST-9A","MAST-9A","uncultured_eukaryote"
"dce663f805ce2a9e2dbca50c64852117","Eukaryota","Incertae_Sedis","Incertae_Sedis","Incertae_Sedis","Incertae_Sedis","Mantamonas","uncultured_eukaryote"
"0fae387980f35b41a6c11b84eacdcc69","Eukaryota","Apicomplexa","Conoidasida","Gregarinasina","Gregarinasina","Gregarinasina","uncultured_eukaryote"
"177f0c11fa5085a092618a9f8e8dd3d7","Eukaryota","Protalveolata","Syndiniales","Syndiniales","Syndiniales_Group_II","Syndiniales_Group_II",""
"58e2c6c1f7f0790fb0de3192fe99e3c8","Eukaryota","Protalveolata","Syndiniales","Syndiniales","Syndiniales_Group_II","Syndiniales_Group_II",""
"946933437e848ce97c4999d71189b9f5","Eukaryota","Protalveolata","Syndiniales","Syndiniales","Syndiniales_Group_I","Syndiniales_Group_I","uncultured_Duboscquella"
"f444b431177e0f1ab659ecd0451c4fc8","Eukaryota","Ciliophora","Intramacronucleata","Spirotrichea","Oligotrichia","",""
"fec62c5d6fbbe2a6343459e6475c539d","Eukaryota","Protalveolata","Syndiniales","Syndiniales","","",""
"af39440b0d4bad7ce620110b5b3b49d1","Eukaryota","Protalveolata","Syndiniales","Syndiniales","Syndiniales_Group_II","Syndiniales_Group_II",""
"fe443972803758117b6d5d387d685eab","Eukaryota","Cercozoa","Thecofilosea","Ebriacea","Ebriacea","Ebria","uncultured_eukaryote"
"8da728bdd685cd5009c68eb710d437c0","Eukaryota","Chlorophyta","Prasinophytae","Prasinophytae","Prasinophytae","Prasinophytae","Pterosperma_cristatum"
"65f38cee21d2aac395a8cf313fa1b710","Eukaryota","Ciliophora","Intramacronucleata","Conthreep","Prostomatea","Cryptocaryon","uncultured_freshwater"
"e095de68139fb0b7ca2577a5a4a4b426","Eukaryota","Ciliophora","Intramacronucleata","Conthreep","Nassophorea","uncultured","uncultured_ciliate"
"c6f1c62ae48614e2efd0863b847bd5ce","Eukaryota","Dinoflagellata","Dinophyceae","Peridiniales","Peridiniales","Protoperidinium","uncultured_marine"
"25381c895ac8002e16089caadecf3729","Eukaryota","Protalveolata","Syndiniales","Syndiniales","Syndiniales_Group_II","Syndiniales_Group_II",""
"50b12206f1e4bd222b4d719f0b02357f","Eukaryota","","","","","",""
"1048f7f501f476e4cfe3b23a3fa7465e","Eukaryota","Protalveolata","Syndiniales","Syndiniales","Syndiniales","Amoebophrya","uncultured_eukaryote"
"4d8220948e8c2ce867f294e7c7870eda","Eukaryota","Cercozoa","Imbricatea","Marimonadida","Marimonadida","Pseudopirsonia",""
"b3dfba65dd940bd7a643da736a9aac75","Eukaryota","Protalveolata","Syndiniales","Syndiniales","Syndiniales","Amoebophrya","eukaryote_clone"
"4412857dd0f1854fbe7d22ec81dad607","Eukaryota","MAST-8","MAST-8","MAST-8","MAST-8","MAST-8","uncultured_stramenopile"
"d3ce0d83c533b70e0fd21102186e59c2","Eukaryota","Cercozoa","Imbricatea","Imbricatea","Thaumatomonadida","D2P04A09","uncultured_eukaryote"
"9f0e9517949a9e510419eebf2de0c073","Eukaryota","Protalveolata","Syndiniales","Syndiniales","Syndiniales_Group_II","Syndiniales_Group_II","uncultured_alveolate"
"ae897e927dbb65aa7a9919d06f3dbd49","Eukaryota","Protalveolata","Syndiniales","Syndiniales","Syndiniales","Amoebophrya",""
"907bfb2511a7476f5337d937ce6ddf3f","Eukaryota","","","","","",""
"53bac2385e5c93e45948fb5f68201f41","Eukaryota","Apusomonadidae","Apusomonadidae","Apusomonadidae","Apusomonadidae","Amastigomonas","uncultured_Apusomonadidae"
"cee3f512bfda7f0ac5f9138c6a349c35","Eukaryota","","","","","",""
"140120467b23a4654b871a71e5f73184","Eukaryota","Protalveolata","Syndiniales","Syndiniales","Syndiniales_Group_I","Syndiniales_Group_I","uncultured_eukaryote"
"9f16f2e66bb543002b3dfc617ef1c56e","Eukaryota","Diatomea","Coscinodiscophytina","Coscinodiscophytina","Rhizosolenids","Leptocylindrus","Leptocylindrus_danicus"
"78dcffadda39786f5faab140adf83cc7","Eukaryota","Prymnesiophyceae","Prymnesiophyceae","Prymnesiales","Prymnesiales","",""
"4f889585060e795aa1fe880a3b2232a2","Eukaryota","","","","","",""
"1837351668ab95f8c648bd37b3b919ec","Eukaryota","Protalveolata","Syndiniales","Syndiniales","","",""
"2e4682d6491066c9f2e5cdad902a7d3f","Eukaryota","Holozoa","Choanoflagellida","uncultured","uncultured","uncultured","uncultured_eukaryote"
"de24ac55112002e096cdf72570f869be","Eukaryota","Ciliophora","Intramacronucleata","Spirotrichea","Oligotrichia","",""
"22951fc6c6620032ee0a1877fcb1ed7a","Eukaryota","Protalveolata","Syndiniales","Syndiniales","Syndiniales","Amoebophrya",""
"67710bb1122a77c5bf4bc5c7b12b3231","Eukaryota","Incertae_Sedis","Incertae_Sedis","Incertae_Sedis","Incertae_Sedis","Telonema","uncultured_Telonemida"
"f04dce2cd469ef76aab1b85457f0a95e","Eukaryota","Protalveolata","Syndiniales","Syndiniales","Syndiniales","Amoebophrya","uncultured_eukaryote"
"a3e2659051cd4a4a03381b6dbc000c7f","Eukaryota","Dinoflagellata","Incertae_Sedis","Incertae_Sedis","Incertae_Sedis","Haplozoon","uncultured_eukaryote"
"0ad304285d25c5e78b93b046988a4a9e","Eukaryota","Protalveolata","Syndiniales","Syndiniales","Syndiniales_Group_I","Syndiniales_Group_I","uncultured_eukaryote"
"b0d240a62b67a551c35f89eca0ade40b","Eukaryota","Ciliophora","Intramacronucleata","Spirotrichea","Oligotrichia","uncultured","uncultured_marine"
"c696b26346f36b63a31ad4ed92c6c875","Eukaryota","","","","","",""
"f7965afe5ff7a90f8f9f07cd93d06304","Eukaryota","Dinoflagellata","Dinophyceae","","","",""
"a1de56905105d517f4744d4bb1c0b1e0","Eukaryota","Ciliophora","Intramacronucleata","Conthreep","Nassophorea","uncultured",""
"9d04837017cf3023af83afa5814b4245","Eukaryota","Protalveolata","Syndiniales","Syndiniales","Syndiniales_Group_I","Syndiniales_Group_I","uncultured_ciliate"
"60a2a5aaa75495d5d0b6afc67e1d270d","Eukaryota","Protalveolata","Syndiniales","Syndiniales","Syndiniales_Group_II","Syndiniales_Group_II",""
"1541bfa373f3b09eeb499330cc473eaa","Eukaryota","Holozoa","Choanoflagellida","Acanthoecida","Stephanoecidae","Diaphanoeca","uncultured_eukaryote"
"11244b816edbaae35bc4c92b809d331d","Eukaryota","Protalveolata","Syndiniales","Syndiniales","Syndiniales","Amoebophrya","Amoebophrya_sp."
"a39497219c68e33ddf35abdd2f29a851","Eukaryota","Dinoflagellata","Dinophyceae","","","",""
"5ae5d86d29244b7a742800a69dd769d7","Eukaryota","Protalveolata","Syndiniales","Syndiniales","Syndiniales_Group_I","Syndiniales_Group_I",""
"dac79571a9616a6f895fec81d3a7787d","Eukaryota","Protalveolata","Incertae_Sedis","Ellobiopsidae","Ellobiopsidae","Thalassomyces","Thalassomyces_fagei"
"35629f86c01353c57e527e4e6b5991b1","Eukaryota","Ochrophyta","Chrysophyceae","","","",""
